Integration Time,4000
Timestamp,2022-11-23 12_53_05.896000
Note,
Temperature,9.97
CCD C0,801.50982666
CCD C1,0.141540005803
CCD C2,-5.58820011065e-06
CCD C3,-8.47330028364e-09
CCD Offset,0
CCD Gain,NA
Laser Wavelength,785.0
Laser Enable,0
Laser Power,100
Laser Temperature,0.00
Pixel Count,1024

Wavenumber,Spectrum
262.40,36.00
264.60,48.00
266.80,29.00
269.01,68.00
271.21,82.00
273.40,70.00
275.60,97.00
277.80,115.00
280.00,81.00
282.19,114.00
284.38,168.00
286.58,191.00
288.77,225.00
290.96,296.00
293.15,405.00
295.34,506.00
297.53,618.00
299.72,827.00
301.90,1063.00
304.09,1385.00
306.27,1696.00
308.46,2032.00
310.64,2536.00
312.82,3010.00
315.00,3450.00
317.18,3922.00
319.36,4297.00
321.54,4587.00
323.72,4832.00
325.89,5024.00
328.07,5107.00
330.24,5216.00
332.42,5222.00
334.59,5211.00
336.76,5216.00
338.93,5285.00
341.10,5224.00
343.27,5306.00
345.43,5325.00
347.60,5297.00
349.77,5336.00
351.93,5402.00
354.09,5414.00
356.26,5448.00
358.42,5518.00
360.58,5539.00
362.74,5593.00
364.90,5688.00
367.06,5804.00
369.21,5919.00
371.37,5988.00
373.52,6086.00
375.68,6036.00
377.83,6014.00
379.98,6046.00
382.13,6030.00
384.28,6061.00
386.43,6082.00
388.58,6150.00
390.73,6186.00
392.87,6253.00
395.02,6318.00
397.16,6500.00
399.31,6651.00
401.45,6782.00
403.59,7041.00
405.73,7191.00
407.87,7505.00
410.01,7819.00
412.15,8218.00
414.28,8621.00
416.42,9242.00
418.55,9951.00
420.69,10819.00
422.82,11774.00
424.95,12938.00
427.08,13994.00
429.21,14591.00
431.34,15200.00
433.47,15325.00
435.60,15162.00
437.72,14633.00
439.85,13844.00
441.97,13147.00
444.10,12353.00
446.22,11722.00
448.34,10887.00
450.46,10342.00
452.58,9836.00
454.70,9298.00
456.81,8863.00
458.93,8437.00
461.05,8169.00
463.16,7774.00
465.27,7532.00
467.39,7373.00
469.50,7187.00
471.61,7057.00
473.72,6938.00
475.83,6883.00
477.93,6810.00
480.04,6776.00
482.15,6902.00
484.25,6905.00
486.35,6921.00
488.46,6911.00
490.56,6827.00
492.66,6839.00
494.76,6584.00
496.86,6540.00
498.96,6335.00
501.05,6198.00
503.15,6198.00
505.24,6041.00
507.34,5969.00
509.43,5874.00
511.52,5846.00
513.61,5750.00
515.70,5733.00
517.79,5631.00
519.88,5623.00
521.97,5622.00
524.06,5502.00
526.14,5513.00
528.23,5532.00
530.31,5526.00
532.39,5540.00
534.47,5521.00
536.55,5466.00
538.63,5467.00
540.71,5494.00
542.79,5437.00
544.87,5404.00
546.94,5479.00
549.02,5485.00
551.09,5479.00
553.16,5412.00
555.23,5411.00
557.30,5437.00
559.37,5521.00
561.44,5431.00
563.51,5456.00
565.58,5478.00
567.64,5489.00
569.71,5421.00
571.77,5469.00
573.84,5437.00
575.90,5458.00
577.96,5375.00
580.02,5418.00
582.08,5376.00
584.14,5385.00
586.19,5435.00
588.25,5381.00
590.30,5393.00
592.36,5392.00
594.41,5386.00
596.46,5360.00
598.51,5393.00
600.56,5397.00
602.61,5418.00
604.66,5471.00
606.71,5362.00
608.76,5418.00
610.80,5423.00
612.85,5433.00
614.89,5360.00
616.93,5416.00
618.97,5456.00
621.01,5431.00
623.05,5426.00
625.09,5410.00
627.13,5404.00
629.17,5346.00
631.20,5393.00
633.24,5359.00
635.27,5374.00
637.30,5365.00
639.33,5348.00
641.36,5416.00
643.39,5364.00
645.42,5370.00
647.45,5285.00
649.48,5321.00
651.50,5313.00
653.53,5277.00
655.55,5240.00
657.58,5281.00
659.60,5290.00
661.62,5281.00
663.64,5328.00
665.66,5317.00
667.68,5328.00
669.69,5195.00
671.71,5249.00
673.72,5338.00
675.74,5270.00
677.75,5263.00
679.76,5319.00
681.77,5271.00
683.78,5281.00
685.79,5287.00
687.80,5298.00
689.81,5289.00
691.81,5281.00
693.82,5319.00
695.82,5235.00
697.83,5266.00
699.83,5273.00
701.83,5332.00
703.83,5283.00
705.83,5307.00
707.83,5332.00
709.83,5335.00
711.82,5246.00
713.82,5319.00
715.81,5315.00
717.81,5333.00
719.80,5272.00
721.79,5315.00
723.78,5288.00
725.77,5283.00
727.76,5306.00
729.75,5258.00
731.73,5252.00
733.72,5308.00
735.70,5256.00
737.69,5260.00
739.67,5262.00
741.65,5300.00
743.63,5191.00
745.61,5267.00
747.59,5275.00
749.57,5241.00
751.55,5251.00
753.52,5359.00
755.50,5404.00
757.47,5346.00
759.44,5262.00
761.41,5339.00
763.39,5336.00
765.36,5766.00
767.32,5369.00
769.29,5460.00
771.26,5502.00
773.22,5452.00
775.19,5513.00
777.15,5612.00
779.12,5580.00
781.08,5638.00
783.04,5679.00
785.00,5690.00
786.96,5765.00
788.92,5846.00
790.87,5856.00
792.83,6063.00
794.79,6178.00
796.74,6276.00
798.69,6319.00
800.64,6632.00
802.60,6808.00
804.55,7111.00
806.50,7584.00
808.44,8549.00
810.39,9514.00
812.34,11645.00
814.28,14296.00
816.23,17388.00
818.17,18727.00
820.11,17153.00
822.05,13625.00
823.99,10438.00
825.93,8743.00
827.87,7887.00
829.81,7524.00
831.75,7400.00
833.68,7383.00
835.62,7370.00
837.55,7366.00
839.48,7514.00
841.41,7670.00
843.34,7823.00
845.27,8018.00
847.20,8329.00
849.13,8621.00
851.06,9047.00
852.98,9441.00
854.91,10084.00
856.83,10638.00
858.75,11592.00
860.67,12547.00
862.59,13990.00
864.51,15865.00
866.43,18232.00
868.35,21672.00
870.27,26722.00
872.18,33784.00
874.10,43726.00
876.01,57014.00
877.92,64152.00
879.84,64152.00
881.75,64204.00
883.66,64259.00
885.56,64269.00
887.47,64288.00
889.38,64208.00
891.28,50963.00
893.19,36025.00
895.09,28057.00
897.00,22613.00
898.90,18878.00
900.80,16257.00
902.70,14288.00
904.60,12894.00
906.50,11751.00
908.39,10975.00
910.29,10232.00
912.18,9677.00
914.08,9154.00
915.97,8848.00
917.86,8519.00
919.75,8239.00
921.64,8001.00
923.53,7762.00
925.42,7551.00
927.31,7537.00
929.19,7467.00
931.08,7482.00
932.96,7440.00
934.85,7354.00
936.73,7430.00
938.61,7333.00
940.49,7307.00
942.37,7204.00
944.25,7338.00
946.12,7296.00
948.00,7514.00
949.87,7655.00
951.75,7663.00
953.62,7575.00
955.49,7396.00
957.37,7019.00
959.24,6721.00
961.10,6471.00
962.97,6284.00
964.84,6116.00
966.71,5991.00
968.57,5951.00
970.44,5884.00
972.30,5875.00
974.16,5952.00
976.02,5845.00
977.88,5815.00
979.74,5901.00
981.60,5964.00
983.46,6065.00
985.31,6125.00
987.17,6194.00
989.02,6137.00
990.88,6302.00
992.73,6373.00
994.58,6494.00
996.43,6575.00
998.28,6894.00
1000.13,7061.00
1001.98,7321.00
1003.82,7418.00
1005.67,7663.00
1007.51,7963.00
1009.36,8155.00
