Integration Time,200
Timestamp,2023-07-10 13_36_16.549000
Note,
Temperature,9.97
CCD C0,801.50982666
CCD C1,0.141540005803
CCD C2,-5.58820011065e-06
CCD C3,-8.47330028364e-09
CCD Offset,0
CCD Gain,NA
Laser Wavelength,785.0
Laser Enable,0
Laser Power,100
Laser Temperature,0.00
Pixel Count,1024

Wavenumber,Spectrum
262.40,-69.00
264.60,-70.00
266.80,-51.00
269.01,-48.00
271.21,-50.00
273.40,-61.00
275.60,-40.00
277.80,-57.00
280.00,-59.00
282.19,-17.00
284.38,-15.00
286.58,-2.00
288.77,26.00
290.96,101.00
293.15,121.00
295.34,226.00
297.53,287.00
299.72,394.00
301.90,445.00
304.09,654.00
306.27,919.00
308.46,1085.00
310.64,1379.00
312.82,1640.00
315.00,1900.00
317.18,2137.00
319.36,2292.00
321.54,2371.00
323.72,2465.00
325.89,2502.00
328.07,2476.00
330.24,2401.00
332.42,2392.00
334.59,2363.00
336.76,2319.00
338.93,2332.00
341.10,2279.00
343.27,2262.00
345.43,2258.00
347.60,2233.00
349.77,2257.00
351.93,2249.00
354.09,2301.00
356.26,2361.00
358.42,2357.00
360.58,2340.00
362.74,2375.00
364.90,2353.00
367.06,2441.00
369.21,2446.00
371.37,2568.00
373.52,2656.00
375.68,2690.00
377.83,2678.00
379.98,2702.00
382.13,2648.00
384.28,2709.00
386.43,2663.00
388.58,2652.00
390.73,2631.00
392.87,2614.00
395.02,2617.00
397.16,2595.00
399.31,2622.00
401.45,2694.00
403.59,2675.00
405.73,2703.00
407.87,2732.00
410.01,2799.00
412.15,2774.00
414.28,2788.00
416.42,2827.00
418.55,2827.00
420.69,2818.00
422.82,2801.00
424.95,2785.00
427.08,2722.00
429.21,2745.00
431.34,2749.00
433.47,2808.00
435.60,2789.00
437.72,2829.00
439.85,2871.00
441.97,2922.00
444.10,2966.00
446.22,2955.00
448.34,2972.00
450.46,2937.00
452.58,2905.00
454.70,2882.00
456.81,2812.00
458.93,2872.00
461.05,2847.00
463.16,2783.00
465.27,2825.00
467.39,2827.00
469.50,2507.00
471.61,2884.00
473.72,2954.00
475.83,2989.00
477.93,3013.00
480.04,3059.00
482.15,3110.00
484.25,3095.00
486.35,3213.00
488.46,3124.00
490.56,3070.00
492.66,3000.00
494.76,3088.00
496.86,3175.00
498.96,3269.00
501.05,3444.00
503.15,3559.00
505.24,3672.00
507.34,3814.00
509.43,4010.00
511.52,4073.00
513.61,4394.00
515.70,4866.00
517.79,5943.00
519.88,7516.00
521.97,8888.00
524.06,9153.00
526.14,7851.00
528.23,6131.00
530.31,4866.00
532.39,4430.00
534.47,4418.00
536.55,4435.00
538.63,4449.00
540.71,4215.00
542.79,4185.00
544.87,4094.00
546.94,4271.00
549.02,4760.00
551.09,5688.00
553.16,6892.00
555.23,7853.00
557.30,7976.00
559.37,7469.00
561.44,6831.00
563.51,6306.00
565.58,5753.00
567.64,5163.00
569.71,4579.00
571.77,4092.00
573.84,4029.00
575.90,3850.00
577.96,4007.00
580.02,4002.00
582.08,4055.00
584.14,4035.00
586.19,3905.00
588.25,3822.00
590.30,3728.00
592.36,3731.00
594.41,3744.00
596.46,3846.00
598.51,3990.00
600.56,4001.00
602.61,3972.00
604.66,3950.00
606.71,3980.00
608.76,4170.00
610.80,4378.00
612.85,4756.00
614.89,5106.00
616.93,5134.00
618.97,4898.00
621.01,4496.00
623.05,4176.00
625.09,4014.00
627.13,3931.00
629.17,4017.00
631.20,4162.00
633.24,4307.00
635.27,4535.00
637.30,4723.00
639.33,4767.00
641.36,4733.00
643.39,4594.00
645.42,4438.00
647.45,4202.00
649.48,4050.00
651.50,3967.00
653.53,3869.00
655.55,3845.00
657.58,3870.00
659.60,3848.00
661.62,3863.00
663.64,3865.00
665.66,3868.00
667.68,3921.00
669.69,3953.00
671.71,3980.00
673.72,4054.00
675.74,4100.00
677.75,4143.00
679.76,4276.00
681.77,4381.00
683.78,4404.00
685.79,4408.00
687.80,4427.00
689.81,4397.00
691.81,4366.00
693.82,4406.00
695.82,4487.00
697.83,4522.00
699.83,4570.00
701.83,4568.00
703.83,4505.00
705.83,4493.00
707.83,4629.00
709.83,4889.00
711.82,5391.00
713.82,5973.00
715.81,6061.00
717.81,5768.00
719.80,5182.00
721.79,4655.00
723.78,4373.00
725.77,4244.00
727.76,4273.00
729.75,4332.00
731.73,4412.00
733.72,4389.00
735.70,4316.00
737.69,4339.00
739.67,4408.00
741.65,4385.00
743.63,4461.00
745.61,4472.00
747.59,4555.00
749.57,4657.00
751.55,4623.00
753.52,4759.00
755.50,4786.00
757.47,4796.00
759.44,4817.00
761.41,4776.00
763.39,4971.00
765.36,4790.00
767.32,5180.00
769.29,5224.00
771.26,5326.00
773.22,5302.00
775.19,5281.00
777.15,5222.00
779.12,5134.00
781.08,5140.00
783.04,5087.00
785.00,5005.00
786.96,5081.00
788.92,5298.00
790.87,5539.00
792.83,6152.00
794.79,6841.00
796.74,7404.00
798.69,7883.00
800.64,8014.00
802.60,7919.00
804.55,7746.00
806.50,7318.00
808.44,6877.00
810.39,6436.00
812.34,6065.00
814.28,5880.00
816.23,6096.00
818.17,6474.00
820.11,6715.00
822.05,6854.00
823.99,6570.00
825.93,6234.00
827.87,6034.00
829.81,5720.00
831.75,5642.00
833.68,5637.00
835.62,5543.00
837.55,5610.00
839.48,5574.00
841.41,5638.00
843.34,5545.00
845.27,5562.00
847.20,5494.00
849.13,5484.00
851.06,5437.00
852.98,5431.00
854.91,5461.00
856.83,5589.00
858.75,5668.00
860.67,5748.00
862.59,5772.00
864.51,5770.00
866.43,5647.00
868.35,5625.00
870.27,5436.00
872.18,5330.00
874.10,5161.00
876.01,5191.00
877.92,5078.00
879.84,5061.00
881.75,5136.00
883.66,5226.00
885.56,5322.00
887.47,5418.00
889.38,5549.00
891.28,5711.00
893.19,5781.00
895.09,5975.00
897.00,6053.00
898.90,6109.00
900.80,6192.00
902.70,6362.00
904.60,6449.00
906.50,6503.00
908.39,6691.00
910.29,6712.00
912.18,6693.00
914.08,6727.00
915.97,6613.00
917.86,6544.00
919.75,6609.00
921.64,6706.00
923.53,6803.00
925.42,7168.00
927.31,7444.00
929.19,7880.00
931.08,8461.00
932.96,9051.00
934.85,9795.00
936.73,10293.00
938.61,10568.00
940.49,10199.00
942.37,9451.00
944.25,8437.00
946.12,7621.00
948.00,7006.00
949.87,6618.00
951.75,6441.00
953.62,6217.00
955.49,6102.00
957.37,5928.00
959.24,5872.00
961.10,5865.00
962.97,5819.00
964.84,5770.00
966.71,5703.00
968.57,5743.00
970.44,5669.00
972.30,5692.00
974.16,5777.00
976.02,5842.00
977.88,5863.00
979.74,5890.00
981.60,5897.00
983.46,6038.00
985.31,6091.00
987.17,6211.00
989.02,6409.00
990.88,6565.00
992.73,6878.00
994.58,7151.00
996.43,7551.00
998.28,8022.00
1000.13,8534.00
1001.98,8790.00
1003.82,8829.00
1005.67,8662.00
1007.51,8275.00
1009.36,7860.00
1011.20,7594.00
1013.04,7457.00
1014.88,7438.00
1016.72,7608.00
1018.56,7737.00
1020.40,8030.00
1022.23,7954.00
1024.07,7579.00
1025.90,7381.00
1027.74,7181.00
1029.57,7186.00
1031.40,7151.00
1033.23,7398.00
1035.06,7566.00
1036.89,7882.00
1038.72,8298.00
1040.54,8891.00
1042.37,9409.00
1044.19,9991.00
1046.02,10425.00
1047.84,10935.00
1049.66,11313.00
1051.48,11479.00
1053.30,11452.00
1055.12,11429.00
1056.94,11186.00
1058.76,10976.00
1060.57,10822.00
1062.39,10674.00
1064.20,10442.00
1066.01,10119.00
1067.82,9636.00
1069.63,9234.00
1071.44,8816.00
1073.25,8604.00
1075.06,8553.00
1076.87,8610.00
1078.67,8728.00
1080.48,9097.00
1082.28,9428.00
1084.08,9921.00
1085.89,10219.00
1087.69,10623.00
1089.49,11051.00
1091.29,11405.00
1093.08,11463.00
1094.88,11530.00
1096.68,11560.00
1098.47,11674.00
1100.27,11701.00
1102.06,11825.00
1103.85,11759.00
1105.64,11771.00
1107.43,11793.00
1109.22,12061.00
1111.01,12184.00
1112.79,12521.00
1114.58,13082.00
1116.37,13653.00
1118.15,14551.00
1119.93,15375.00
1121.71,15510.00
1123.49,14947.00
1125.27,13996.00
1127.05,13364.00
1128.83,13174.00
1130.61,13358.00
1132.38,13558.00
1134.16,13397.00
1135.93,13075.00
1137.71,12437.00
1139.48,11659.00
1141.25,10906.00
1143.02,10168.00
1144.79,9868.00
1146.56,9799.00
1148.32,10035.00
1150.09,10437.00
1151.86,10788.00
1153.62,11220.00
1155.38,11393.00
1157.14,11464.00
1158.91,11336.00
1160.67,11125.00
1162.42,11104.00
1164.18,11213.00
1165.94,11365.00
1167.70,11406.00
1169.45,11298.00
1171.21,11300.00
1172.96,11427.00
1174.71,11631.00
1176.46,11903.00
1178.21,11882.00
1179.96,11614.00
1181.71,11228.00
1183.46,10615.00
1185.20,9942.00
1186.95,9477.00
1188.69,9348.00
1190.44,9348.00
1192.18,9436.00
1193.92,9953.00
1195.66,10829.00
1197.40,12190.00
1199.14,14122.00
1200.87,16583.00
1202.61,19153.00
1204.35,21428.00
1206.08,22252.00
1207.81,21493.00
1209.55,19532.00
1211.28,16735.00
1213.01,14110.00
1214.74,12208.00
1216.46,10923.00
1218.19,10092.00
1219.92,9705.00
1221.64,9437.00
1223.37,9533.00
1225.09,9633.00
1226.81,9768.00
1228.53,10115.00
1230.26,10489.00
1231.97,10812.00
1233.69,10989.00
1235.41,11167.00
1237.13,11020.00
1238.84,10822.00
1240.56,10592.00
1242.27,10410.00
1243.98,10330.00
1245.69,10506.00
1247.40,10699.00
1249.11,10721.00
1250.82,10854.00
1252.53,10709.00
1254.24,10636.00
1255.94,10607.00
1257.65,10443.00
1259.35,10615.00
1261.05,10672.00
1262.75,10805.00
1264.45,10750.00
1266.15,10695.00
1267.85,10828.00
1269.55,10798.00
1271.25,11001.00
1272.94,11163.00
1274.64,11355.00
1276.33,11621.00
1278.02,11610.00
1279.71,11705.00
1281.40,11667.00
1283.09,11612.00
1284.78,11587.00
1286.47,11230.00
1288.16,10974.00
1289.84,10733.00
1291.53,10469.00
1293.21,10284.00
1294.89,10389.00
1296.57,10489.00
1298.25,10855.00
1299.93,10745.00
1301.61,10526.00
1303.29,10202.00
1304.97,9864.00
1306.64,9477.00
1308.32,9132.00
1309.99,8968.00
1311.66,8814.00
1313.33,8699.00
1315.01,8619.00
1316.67,8503.00
1318.34,8435.00
1320.01,8429.00
1321.68,8460.00
1323.34,8551.00
1325.01,8616.00
1326.67,8726.00
1328.33,8926.00
1330.00,9004.00
1331.66,9076.00
1333.32,9291.00
1334.98,9477.00
1336.63,9755.00
1338.29,10101.00
1339.95,10545.00
1341.60,10906.00
1343.25,11331.00
1344.91,11694.00
1346.56,11979.00
1348.21,12004.00
1349.86,11960.00
1351.51,11806.00
1353.16,11735.00
1354.80,11882.00
1356.45,12075.00
1358.09,12556.00
1359.74,13284.00
1361.38,14380.00
1363.02,15396.00
1364.66,16503.00
1366.30,17199.00
1367.94,17511.00
1369.58,17331.00
1371.22,16805.00
1372.85,15825.00
1374.49,15047.00
1376.12,14625.00
1377.75,14616.00
1379.38,14587.00
1381.02,14650.00
1382.65,14365.00
1384.27,13844.00
1385.90,13267.00
1387.53,12651.00
1389.15,12230.00
1390.78,12085.00
1392.40,11946.00
1394.03,12159.00
1395.65,12385.00
1397.27,12688.00
1398.89,13048.00
1400.51,13384.00
1402.13,13980.00
1403.74,14238.00
1405.36,14655.00
1406.97,14939.00
1408.59,14997.00
1410.20,14912.00
1411.81,14667.00
1413.42,14326.00
1415.03,13794.00
1416.64,13332.00
1418.25,12812.00
1419.86,12082.00
1421.46,11505.00
1423.07,10916.00
1424.67,10564.00
1426.28,10256.00
1427.88,10054.00
1429.48,10061.00
1431.08,10067.00
1432.68,9955.00
1434.28,9976.00
1435.87,9772.00
1437.47,9740.00
1439.06,9626.00
1440.66,9447.00
1442.25,9310.00
1443.84,9116.00
1445.43,8803.00
1447.02,8620.00
1448.61,8534.00
1450.20,8448.00
1451.79,8355.00
